,id,room_type,neighbourhood,price,review_scores_rating,review_scores_cleanliness,review_scores_communication
11014,1072340929750328263,Entire home/apt,,71.0,3.0,1.0,4.0
11015,1072391752350460355,Entire home/apt,,50.0,,,
11016,1072416505012410848,Entire home/apt,,66.0,5.0,5.0,5.0
11017,1072432466043012309,Entire home/apt,"Athina, Greece",60.0,4.57,4.71,4.57
11018,1072506019706890258,Entire home/apt,,156.0,,,
11019,1072566510226131262,Private room,,45.0,,,
11020,1072776985226102942,Entire home/apt,,71.0,4.86,4.5,5.0
11021,1072992133931769069,Entire home/apt,"Athina, Greece",126.0,5.0,5.0,5.0
11022,1073233571955922260,Entire home/apt,,42.0,,,
11023,1073339960555039037,Entire home/apt,,78.0,4.86,5.0,5.0
11024,1073344675170323697,Entire home/apt,,40.0,,,
11025,1073595963923414151,Entire home/apt,,55.0,1.0,2.0,1.0
11026,1073608956514803803,Entire home/apt,,72.0,4.5,4.75,5.0
11027,1073835403492368901,Entire home/apt,"Athina, Greece",49.0,5.0,5.0,5.0
11028,1073903288032682893,Entire home/apt,"Athens, Greece",67.0,4.92,5.0,5.0
11029,1074094872073785332,Entire home/apt,,74.0,5.0,5.0,5.0
11030,1074396069744446905,Entire home/apt,,52.0,4.0,4.0,4.5
11031,1074478616627311258,Entire home/apt,"Athina, Athens, Greece",126.0,4.2,4.6,4.6
11032,1074510638859810439,Entire home/apt,"Athina, Greece",84.0,5.0,5.0,5.0
11033,1074537025873481189,Entire home/apt,"Athina, Greece",64.0,4.75,4.75,4.94
11034,1074553302055774347,Entire home/apt,,81.0,,,
11035,1074561221804158254,Entire home/apt,,77.0,5.0,4.92,5.0
11036,1074561906500533744,Entire home/apt,,83.0,5.0,4.9,5.0
11037,1074578582834221143,Entire home/apt,,89.0,4.86,4.86,4.86
11038,1074643314760884703,Entire home/apt,,83.0,5.0,5.0,5.0
11039,1074686422919461864,Entire home/apt,"Athens, Greece",62.0,4.83,5.0,4.83
11040,1074877069118759961,Entire home/apt,,74.0,4.67,5.0,5.0
11041,1075174312217802286,Entire home/apt,,85.0,5.0,5.0,5.0
11042,1075325565480324759,Entire home/apt,,90.0,5.0,5.0,5.0
11043,1075351021453858918,Entire home/apt,"Athina, Greece",100.0,4.0,5.0,5.0
11044,1075457130098085124,Entire home/apt,,120.0,5.0,5.0,5.0
11045,1075498786407685761,Private room,,20.0,,,
11046,1075501047144010394,Private room,,19.0,,,
11047,1075503148002326898,Private room,,20.0,,,
11048,1075504647312895412,Private room,,20.0,,,
11049,1075682076631464707,Entire home/apt,"Athina, Greece",300.0,5.0,5.0,5.0
11050,1075827828211791931,Entire home/apt,,323.0,,,
11051,1075875655224951953,Entire home/apt,,1096.0,5.0,5.0,5.0
11052,1075893861812433712,Entire home/apt,"Athina, Greece",189.0,4.9,4.8,4.9
11053,1075908753445781417,Entire home/apt,"Athina, Greece",56.0,5.0,5.0,5.0
11054,1075915572106103554,Entire home/apt,,50.0,5.0,5.0,5.0
11055,1075926740501072959,Entire home/apt,"Athina, Greece",70.0,,,
11056,1075944647078938461,Entire home/apt,,109.0,4.89,4.89,4.94
11057,1076021604729320429,Entire home/apt,"Athina, Greece",76.0,5.0,4.67,4.67
11058,1076033569650267821,Private room,"Athina, Greece",20.0,3.0,2.0,2.0
11059,1076058802516480734,Entire home/apt,,37.0,3.6,3.8,3.4
11060,1076081076844908761,Entire home/apt,"Athina, Greece",70.0,4.78,4.89,4.89
11061,1076538018580779418,Private room,,,,,
11062,1076548086335897830,Private room,,,,,
11063,1076576786428582636,Entire home/apt,"Athina, Greece",49.0,,,
11064,1076581550232175849,Entire home/apt,,526.0,,,
11065,1076588485111933333,Entire home/apt,,156.0,,,
11066,1076607872611973834,Private room,,,,,
11067,1076615575270716629,Private room,,173.0,,,
11068,1076617411187010742,Private room,,,,,
11069,1076619090904484219,Private room,,197.0,,,
11070,1076620442221246867,Entire home/apt,,380.0,,,
11071,1076639951727428840,Entire home/apt,,428.0,,,
11072,1076641009588310963,Entire home/apt,,92.0,,,
11073,1076646492876864189,Entire home/apt,,47.0,5.0,5.0,5.0
11074,1076667631126997009,Entire home/apt,,355.0,,,
11075,1076683466020578751,Entire home/apt,,,,,
11076,1076732331027323650,Private room,,135.0,5.0,4.0,5.0
11077,1076739802403371979,Entire home/apt,"Athina, Greece",95.0,5.0,5.0,5.0
11078,1076745427444353364,Entire home/apt,"Athina, Greece",140.0,5.0,5.0,5.0
11079,1076865055846187219,Entire home/apt,,55.0,4.0,4.17,4.83
11080,1076915221936312637,Entire home/apt,,218.0,5.0,5.0,5.0
11081,1076920459613327673,Private room,,20.0,,,
11082,1076924477320571044,Private room,,20.0,,,
11083,1076927272304869363,Private room,,20.0,,,
11084,1076927914820890146,Entire home/apt,,48.0,2.0,3.0,3.33
11085,1076972529670366679,Entire home/apt,,61.0,,,
11086,1077275321152405721,Entire home/apt,"Athina, Greece",87.0,5.0,4.71,5.0
11087,1077300269134814679,Entire home/apt,,36.0,4.0,4.14,4.71
11088,1077364529729744535,Entire home/apt,"Athina, Greece",198.0,5.0,4.5,5.0
11089,1077365360051960778,Entire home/apt,"Athina, Greece",70.0,4.5,4.3,4.8
11090,1077373057594402653,Entire home/apt,,102.0,,,
11091,1077427015794549271,Entire home/apt,"Athina, Greece",80.0,5.0,5.0,5.0
11092,1077459237276614194,Entire home/apt,,56.0,5.0,5.0,4.8
11093,1077541323755827789,Entire home/apt,,36.0,4.77,4.85,4.85
11094,1077618090791375625,Entire home/apt,,125.0,5.0,5.0,5.0
11095,1077742420370047848,Entire home/apt,,61.0,,,
11096,1077919522681054575,Entire home/apt,"Athina, Greece",65.0,4.92,4.96,4.96
11097,1077990738386565174,Entire home/apt,"Athina, Greece",56.0,5.0,4.93,5.0
11098,1078014632912224404,Entire home/apt,,480.0,,,
11099,1078097628913654501,Entire home/apt,,62.0,4.88,5.0,5.0
11100,1078126122531494999,Entire home/apt,"Athina, Greece",230.0,5.0,5.0,5.0
11101,1078161398240239235,Entire home/apt,,75.0,4.8,4.8,4.8
11102,1078251922685988716,Entire home/apt,"Athina, Greece",67.0,4.87,4.87,4.96
11103,1078367945957638461,Entire home/apt,,69.0,3.67,3.67,3.67
11104,1078403845403742270,Entire home/apt,,56.0,4.5,4.7,4.6
11105,1078808946104260799,Entire home/apt,,63.0,3.0,3.67,4.0
11106,1078817920379212493,Entire home/apt,"Athina, Greece",52.0,4.92,4.92,5.0
11107,1078852387435281590,Entire home/apt,"Athina, Greece",113.0,5.0,5.0,5.0
11108,1078855416007401273,Entire home/apt,"Athina, Greece",39.0,4.96,4.92,4.96
11109,1078885126501333006,Entire home/apt,"Athina, Greece",40.0,4.92,5.0,5.0
11110,1078905279506077398,Entire home/apt,"Athina, Greece",43.0,4.96,5.0,5.0
11111,1078973315856337177,Entire home/apt,,55.0,5.0,5.0,5.0
11112,1079000961846715699,Entire home/apt,"Athina, Greece",63.0,4.94,5.0,5.0
11113,1079007031188356240,Entire home/apt,,83.0,5.0,5.0,5.0
11114,1079029397883861723,Entire home/apt,"Athina, Greece",62.0,4.88,4.88,5.0
11115,1079050405558557870,Entire home/apt,,63.0,4.56,4.63,4.76
11116,1079050544615318486,Entire home/apt,,61.0,4.97,4.9,5.0
11117,1079066461220244815,Entire home/apt,,50.0,,,
11118,1079132322484013934,Private room,,135.0,,,
11119,1079137372499989940,Private room,,135.0,,,
11120,1079142356122618880,Private room,,135.0,,,
11121,1079420524957901669,Entire home/apt,"Athina, Greece",63.0,4.6,4.8,4.8
11122,1079426130180144379,Private room,,137.0,,,
11123,1079434402343019324,Private room,,,,,
11124,1079435870749354203,Entire home/apt,,100.0,4.5,4.75,4.75
11125,1079457280951960438,Private room,,,,,
11126,1079462548208014397,Private room,,184.0,,,
11127,1079475075301499523,Private room,,28.0,3.67,4.0,5.0
11128,1079541009612835405,Entire home/apt,,54.0,4.5,5.0,5.0
11129,1079548462356013452,Entire home/apt,"Athina, Greece",62.0,4.82,4.88,5.0
11130,1079563790248627522,Entire home/apt,,50.0,5.0,5.0,5.0
11131,1079604792433620444,Entire home/apt,,52.0,4.58,4.58,4.92
11132,1079615775590282339,Entire home/apt,"Athina, Greece",250.0,4.68,4.81,4.93
11133,1079645583175953049,Entire home/apt,,78.0,,,
11134,1079679713917655178,Entire home/apt,,45.0,3.83,4.0,4.0
11135,1079690896139557321,Entire home/apt,"Athina, Greece",118.0,5.0,5.0,5.0
11136,1079764185981185942,Entire home/apt,,45.0,3.67,4.33,5.0
11137,1079801636125523533,Entire home/apt,,61.0,,,
11138,1079818528298398281,Entire home/apt,"Athina, Greece",72.0,5.0,5.0,5.0
11139,1080136540906684822,Entire home/apt,,71.0,5.0,4.8,5.0
11140,1080178562702111842,Entire home/apt,,100.0,5.0,5.0,5.0
11141,1080213190692449301,Entire home/apt,,35.0,,,
11142,1080214377187219382,Entire home/apt,"Athina, Greece",85.0,5.0,5.0,5.0
11143,1080221639761084480,Private room,"Athina, Greece",29.0,4.86,4.32,5.0
11144,1080308122288310296,Entire home/apt,"Athina, Greece",56.0,,,
11145,1080323881939343990,Entire home/apt,,124.0,,,
11146,1080327748313487080,Entire home/apt,,48.0,,,
11147,1080375472349011061,Entire home/apt,"Athina, Greece",78.0,5.0,5.0,5.0
11148,1080395207878052485,Entire home/apt,,57.0,5.0,5.0,5.0
11149,1080476725023208327,Entire home/apt,,40.0,5.0,5.0,5.0
11150,1080537870986998527,Entire home/apt,"Athina, Greece",91.0,5.0,5.0,5.0
11151,1080889587243756492,Entire home/apt,,116.0,5.0,5.0,5.0
11152,1081047478609217827,Entire home/apt,,167.0,,,
11153,1081048326194798706,Entire home/apt,"Athina, Athens, Greece",195.0,5.0,4.6,5.0
11154,1081050218708471409,Entire home/apt,,125.0,,,
11155,1081054691014558935,Entire home/apt,,80.0,5.0,4.5,5.0
11156,1081064678393613114,Entire home/apt,"Athina, Greece",57.0,,,
11157,1081332880146548889,Entire home/apt,,290.0,,,
11158,1081621703310557398,Entire home/apt,,38.0,,,
11159,1081635054593280666,Entire home/apt,,34.0,4.33,4.67,5.0
11160,1081673710971454666,Entire home/apt,"Athina, Greece",95.0,4.77,4.42,5.0
11161,1081681989154177679,Entire home/apt,"Athina, Greece",87.0,4.92,4.92,5.0
11162,1081695130268970583,Entire home/apt,,90.0,5.0,5.0,5.0
11163,1081697426395452674,Entire home/apt,"Athina, Greece",84.0,5.0,5.0,5.0
11164,1081715836750319534,Entire home/apt,,85.0,5.0,5.0,5.0
11165,1081735020712052484,Entire home/apt,,96.0,5.0,5.0,5.0
11166,1081741862540496958,Entire home/apt,,75.0,4.76,4.48,4.81
11167,1081753370602464716,Entire home/apt,,94.0,5.0,5.0,5.0
11168,1081758154341162453,Entire home/apt,,96.0,5.0,5.0,4.88
11169,1081777324449254044,Entire home/apt,,75.0,5.0,5.0,5.0
11170,1081842599409230515,Entire home/apt,,316.0,4.5,4.0,5.0
11171,1081853807886107605,Private room,,59.0,4.56,4.89,5.0
11172,1081865188850463992,Private room,,81.0,4.67,4.78,4.89
11173,1081908563766242502,Entire home/apt,"Athina, Greece",68.0,4.93,4.93,4.93
11174,1081920390810681815,Entire home/apt,,65.0,5.0,5.0,5.0
11175,1081947195474939701,Entire home/apt,,40.0,4.1,4.6,5.0
11176,1081964226396601370,Entire home/apt,,,4.44,4.89,5.0
11177,1081980300843765966,Entire home/apt,,43.0,4.13,5.0,5.0
11178,1082027294585838112,Entire home/apt,,128.0,,,
11179,1082376676902203715,Entire home/apt,,86.0,5.0,5.0,5.0
11180,1082433868338675901,Entire home/apt,,75.0,5.0,5.0,5.0
11181,1082450846764093249,Entire home/apt,"Athina, Greece",49.0,5.0,4.0,5.0
11182,1082498096983824848,Entire home/apt,,140.0,,,
11183,1082536005083669865,Private room,"Athina, Greece",20.0,4.25,4.67,5.0
11184,1082537657011907788,Entire home/apt,,50.0,5.0,5.0,5.0
11185,1082650484844404299,Entire home/apt,"Athina, Greece",54.0,5.0,5.0,5.0
11186,1082670412993170800,Entire home/apt,,71.0,5.0,5.0,5.0
11187,1083012057495198041,Entire home/apt,,59.0,5.0,5.0,4.88
11188,1083155900677572192,Entire home/apt,,81.0,5.0,5.0,5.0
11189,1083319633552339499,Entire home/apt,"Athina, Greece",47.0,4.79,4.83,4.83
11190,1083319676047028619,Entire home/apt,,49.0,5.0,5.0,5.0
11191,1083366658892018233,Entire home/apt,"Athina, Greece",47.0,4.68,4.68,4.89
11192,1083413241337450490,Shared room,,15.0,4.67,4.67,5.0
11193,1083432533876096488,Entire home/apt,"Athina, Greece",255.0,,,
11194,1083838816653343417,Entire home/apt,,55.0,4.94,5.0,5.0
11195,1083877795703412260,Entire home/apt,,139.0,4.89,4.89,5.0
11196,1084007698861692589,Entire home/apt,,120.0,5.0,4.5,5.0
11197,1084054692278879877,Entire home/apt,,46.0,4.95,5.0,4.91
11198,1084075084479969428,Entire home/apt,,45.0,3.0,4.25,4.25
11199,1084195573075928964,Entire home/apt,"Athina, Greece",50.0,5.0,5.0,5.0
11200,1084196414190291967,Entire home/apt,,90.0,5.0,5.0,5.0
11201,1084547555355507419,Entire home/apt,,69.0,5.0,5.0,5.0
11202,1084551076257274060,Entire home/apt,"Athina, Greece",270.0,4.38,4.5,4.88
11203,1084628390896645754,Entire home/apt,"Athina, Greece",100.0,5.0,4.91,4.91
11204,1084635809875574914,Entire home/apt,"Athina, Greece",46.0,4.63,4.88,4.88
11205,1084661841785799491,Entire home/apt,"Athina, Greece",118.0,4.4,4.6,4.8
11206,1084663806521189825,Entire home/apt,,55.0,4.5,4.75,5.0
11207,1084664144703208948,Entire home/apt,"Athina, Greece",270.0,5.0,5.0,4.86
11208,1084666039308320205,Entire home/apt,,96.0,4.93,5.0,5.0
11209,1084699480009425646,Entire home/apt,,46.0,,,
11210,1084732458955113665,Entire home/apt,,82.0,4.5,4.0,5.0
11211,1084732485689092738,Entire home/apt,,69.0,4.5,4.75,4.5
11212,1084732520845259995,Entire home/apt,,76.0,4.75,4.5,4.75
11213,1084732563726514334,Entire home/apt,,76.0,4.0,4.0,4.75
11214,1084732638829767337,Entire home/apt,,66.0,5.0,5.0,5.0
11215,1084732664501762034,Entire home/apt,,88.0,4.75,4.58,5.0
11216,1084732785414543026,Entire home/apt,,65.0,4.13,4.0,4.0
11217,1084733197946344780,Entire home/apt,,,3.0,3.0,3.0
11218,1084733197949890744,Entire home/apt,,96.0,4.67,5.0,5.0
11219,1084733252625631215,Entire home/apt,,107.0,4.77,4.67,4.86
11220,1084733253924950714,Entire home/apt,,96.0,4.89,4.89,4.67
11221,1084733260762137187,Entire home/apt,,73.0,5.0,5.0,4.0
11222,1084733287787732048,Entire home/apt,,96.0,3.67,4.67,4.33
11223,1084733311170536040,Entire home/apt,,89.0,4.0,4.5,3.5
11224,1084733493506677815,Entire home/apt,,,3.5,4.5,3.5
11225,1084733495278864422,Entire home/apt,,,3.5,4.0,4.5
11226,1084733501845468275,Entire home/apt,,,5.0,5.0,5.0
11227,1084744415413885327,Entire home/apt,"Athina, Greece",253.0,4.8,5.0,4.6
11228,1084766143152556372,Entire home/apt,"Athina, Greece",149.0,5.0,5.0,5.0
11229,1084790235005828323,Entire home/apt,,27.0,4.57,4.86,5.0
11230,1084808830343435311,Entire home/apt,"Athina, Greece",123.0,4.77,4.91,5.0
11231,1084821435981905441,Entire home/apt,,69.0,4.96,4.96,4.96
11232,1084837876080437516,Entire home/apt,"Athina, Greece",74.0,5.0,5.0,5.0
11233,1084892448868708530,Entire home/apt,,66.0,5.0,5.0,5.0
11234,1085250532649685829,Entire home/apt,"Athina, Greece",59.0,5.0,4.8,5.0
11235,1085257247770625560,Entire home/apt,,83.0,5.0,5.0,5.0
11236,1085277123013984398,Entire home/apt,"Athina, Greece",207.0,5.0,5.0,5.0
11237,1085288081453769662,Entire home/apt,,127.0,5.0,5.0,5.0
11238,1085293243801204144,Entire home/apt,,59.0,4.67,4.58,4.92
11239,1085294226951471447,Entire home/apt,"Athina, Greece",80.0,,,
11240,1085302854643957281,Entire home/apt,"Athina, Greece",171.0,5.0,5.0,5.0
11241,1085304507175670374,Entire home/apt,"Athina, Greece",65.0,4.23,4.42,4.58
11242,1085350848975682088,Entire home/apt,,46.0,5.0,5.0,5.0
11243,1085386299023441323,Entire home/apt,"Athina, Greece",755.0,5.0,4.94,5.0
11244,1085407928797392887,Entire home/apt,,58.0,4.5,5.0,5.0
11245,1085411951442350296,Entire home/apt,"Athina, Greece",55.0,4.71,4.86,4.86
11246,1085420028742420023,Entire home/apt,,48.0,4.75,4.75,5.0
11247,1085432928388835817,Entire home/apt,"Athina, Greece",84.0,5.0,5.0,5.0
11248,1085432984250436365,Entire home/apt,"Athina, Greece",61.0,5.0,5.0,5.0
11249,1085438990256696066,Entire home/apt,,58.0,4.83,4.92,4.67
11250,1085463357095890523,Entire home/apt,,55.0,4.88,4.86,5.0
11251,1085478030908875686,Entire home/apt,,56.0,5.0,5.0,5.0
11252,1085497244395510643,Entire home/apt,"Athina, Greece",105.0,5.0,5.0,5.0
11253,1085553109695292860,Entire home/apt,,42.0,4.79,4.71,4.71
11254,1085574291275731369,Entire home/apt,"Athina, Greece",54.0,4.9,4.86,5.0
11255,1085623162172241687,Entire home/apt,,61.0,5.0,5.0,5.0
11256,1085966365680368985,Entire home/apt,"Athina, Greece",71.0,4.9,4.7,5.0
11257,1086013025737238849,Entire home/apt,,96.0,4.3,4.4,4.5
11258,1086034710768294826,Entire home/apt,,,,,
11259,1086066794966508970,Entire home/apt,,70.0,4.27,4.4,4.73
11260,1086068938072812375,Entire home/apt,,241.0,,,
11261,1086214711976675887,Entire home/apt,,43.0,5.0,5.0,5.0
11262,1086250743174153547,Entire home/apt,"Athina, Greece",30.0,4.0,5.0,5.0
11263,1086284949719977688,Entire home/apt,"Athina, Greece",60.0,,,
11264,1086331320564618428,Entire home/apt,,56.0,,,
11265,1086455664264949565,Entire home/apt,"Athina, Greece",54.0,,,
11266,1086480111177356643,Entire home/apt,"Athina, Greece",56.0,,,
11267,1086710331131715852,Entire home/apt,,85.0,5.0,5.0,5.0
11268,1086735029258905456,Entire home/apt,,92.0,4.14,4.29,4.57
11269,1086794958249835510,Entire home/apt,,58.0,4.5,4.5,5.0
11270,1086905173527838722,Entire home/apt,"Athina, Greece",139.0,,,
11271,1086937248655147741,Entire home/apt,"Athina, Greece",90.0,5.0,5.0,5.0
11272,1086989385794431858,Entire home/apt,"Athina, Greece",101.0,4.0,5.0,5.0
11273,1087355721916023152,Entire home/apt,,100.0,,,
11274,1087441596232660908,Entire home/apt,"Συκιές, Greece",50.0,4.93,5.0,5.0
11275,1087475130267935311,Entire home/apt,,86.0,4.78,4.67,4.78
11276,1087479597252962677,Entire home/apt,"Athina, Greece",230.0,5.0,5.0,5.0
11277,1087484750463665678,Entire home/apt,,46.0,4.0,4.0,4.5
11278,1087507075223496556,Entire home/apt,"Athina, Greece",65.0,4.88,4.75,5.0
11279,1087542431525927408,Entire home/apt,,59.0,4.83,4.92,5.0
11280,1087551144671788999,Entire home/apt,,81.0,4.96,5.0,4.82
11281,1087562855242181863,Entire home/apt,"Athina, Greece",51.0,4.43,4.14,4.93
11282,1087609463320713032,Entire home/apt,,80.0,,,
11283,1087624067049893043,Entire home/apt,,140.0,5.0,5.0,5.0
11284,1087685389807861078,Entire home/apt,,57.0,5.0,5.0,5.0
11285,1087722690511731124,Entire home/apt,"Athina, Greece",117.0,5.0,5.0,5.0
11286,1088152744119340667,Entire home/apt,"Athina, Greece",99.0,5.0,5.0,5.0
11287,1088260207834956600,Entire home/apt,,163.0,5.0,5.0,5.0
11288,1088347535611222807,Entire home/apt,,80.0,5.0,4.75,5.0
11289,1088481718187696644,Entire home/apt,,64.0,5.0,5.0,5.0
11290,1088892940218200260,Entire home/apt,,40.0,5.0,5.0,5.0
11291,1088995265949801964,Entire home/apt,"Athina, Greece",1068.0,4.67,4.67,4.67
11292,1089038787079776602,Entire home/apt,"Athina, Greece",31.0,,,
11293,1089184007866500251,Entire home/apt,,70.0,,,
11294,1089210204670926453,Entire home/apt,,54.0,5.0,5.0,5.0
11295,1089219301082857157,Entire home/apt,"Athina, Greece",159.0,4.86,4.86,5.0
11296,1089657023583678147,Entire home/apt,"Athina, Greece",112.0,5.0,5.0,5.0
11297,1089670237336304226,Entire home/apt,,127.0,3.6,3.6,4.0
11298,1089678151908534660,Entire home/apt,,60.0,5.0,4.86,5.0
11299,1089722231226118751,Entire home/apt,"Athina, Greece",62.0,4.4,4.6,4.5
11300,1089741560173717070,Entire home/apt,"Athina, Greece",90.0,5.0,5.0,5.0
11301,1089862671099188122,Entire home/apt,"Athina, Greece",74.0,4.9,4.9,5.0
11302,1089938786782371285,Entire home/apt,"Athina, Greece",60.0,,,
11303,1090019707560305775,Entire home/apt,"Athina, Greece",62.0,5.0,5.0,5.0
11304,1090028555940437632,Entire home/apt,"Athina, Greece",86.0,5.0,5.0,5.0
11305,1090323634905948370,Entire home/apt,"Athina, Greece",106.0,4.82,5.0,5.0
11306,1090327578534604576,Entire home/apt,,93.0,5.0,5.0,4.67
11307,1090327674073601418,Entire home/apt,,74.0,4.67,5.0,4.33
11308,1090327719093474696,Entire home/apt,,82.0,5.0,5.0,5.0
11309,1090327835331316976,Entire home/apt,,91.0,5.0,5.0,5.0
11310,1090327890885048346,Entire home/apt,,81.0,4.71,4.86,4.86
11311,1090327982469761833,Entire home/apt,,75.0,4.63,4.63,4.88
11312,1090328044708484740,Entire home/apt,,81.0,4.2,4.6,4.4
11313,1090369966095998487,Entire home/apt,"Athina, Greece",124.0,4.92,4.75,4.83
11314,1090385180185773401,Entire home/apt,,45.0,4.93,4.97,4.97
11315,1090402920474317840,Entire home/apt,"Athina, Greece",143.0,5.0,5.0,5.0
11316,1090410900377261154,Entire home/apt,,68.0,4.48,4.81,4.86
11317,1090426095965461126,Entire home/apt,"Athina, Greece",111.0,5.0,5.0,5.0
11318,1090432904959354934,Entire home/apt,,108.0,5.0,4.0,5.0
11319,1090434909637798541,Entire home/apt,"Athina, Greece",70.0,4.88,4.75,5.0
